hotel,is_canceled,stays_in_weekend_nights,stays_in_week_nights,adr
City Hotel,1,0,3,84.33
City Hotel,1,0,3,78.3
City Hotel,0,0,3,80.3
City Hotel,1,0,3,96.3
City Hotel,1,0,3,94.33
City Hotel,1,0,3,109.33
City Hotel,1,0,3,137
City Hotel,0,1,3,95.25
City Hotel,1,1,3,138
City Hotel,1,1,3,71.1
City Hotel,0,1,3,65.75
City Hotel,1,0,3,73.9
City Hotel,1,1,3,71.1
City Hotel,1,2,3,73.95
City Hotel,1,1,3,193
City Hotel,0,2,3,75.95
City Hotel,1,2,5,111.14
City Hotel,1,6,16,98.93
City Hotel,0,2,3,71.6
City Hotel,0,2,3,79.36
City Hotel,1,0,1,129
City Hotel,1,0,1,129
City Hotel,1,0,1,85
City Hotel,1,0,1,85
City Hotel,1,0,1,129
City Hotel,1,0,2,88.8
City Hotel,1,0,2,67.5
City Hotel,0,0,2,80.3
City Hotel,0,0,2,89.5
City Hotel,1,0,2,81.55
City Hotel,0,0,2,80.3
City Hotel,1,0,2,111
City Hotel,1,0,2,78.3
City Hotel,1,0,2,87.3
City Hotel,1,0,2,114
City Hotel,0,0,2,80.3
City Hotel,1,0,2,67.5
City Hotel,1,0,2,76.5
City Hotel,1,0,2,67.5
City Hotel,1,1,2,71.1
City Hotel,1,1,2,97.67
City Hotel,0,1,2,62.29
City Hotel,1,1,2,78.3
City Hotel,1,1,2,80.3
City Hotel,1,1,2,74.64
City Hotel,1,1,2,78.3
City Hotel,0,1,2,69.5
City Hotel,1,1,2,104.73
City Hotel,0,2,2,58.94
City Hotel,1,2,2,85.96
City Hotel,1,2,2,85.96
City Hotel,1,2,7,88.33
City Hotel,1,2,7,132.33
City Hotel,1,3,7,83.4
City Hotel,1,2,4,73.1
City Hotel,1,0,1,129
City Hotel,1,0,1,129
City Hotel,1,0,1,85
City Hotel,1,0,1,78.3
City Hotel,1,0,1,154
City Hotel,1,1,1,84
City Hotel,1,1,1,95.4
City Hotel,0,1,1,57.83
City Hotel,1,1,1,126
City Hotel,0,1,1,53.97
City Hotel,1,2,1,105.8
City Hotel,1,2,1,67.5
City Hotel,0,2,1,80.3
City Hotel,1,2,1,87.3
City Hotel,1,2,1,84.9
City Hotel,0,2,1,80.3
City Hotel,1,2,1,92
City Hotel,1,2,1,106.2
City Hotel,1,2,1,118
City Hotel,1,2,2,67.66
City Hotel,0,2,2,75.95
City Hotel,0,2,2,71.6
City Hotel,1,2,2,65.66
City Hotel,1,2,3,119.1
City Hotel,1,2,3,81.9
City Hotel,0,2,3,84.45
City Hotel,1,2,5,63.75
City Hotel,1,2,6,63.75
City Hotel,1,2,6,92.63
City Hotel,1,1,0,79
City Hotel,1,2,0,100.7
City Hotel,1,2,1,85
City Hotel,1,2,1,96.3
City Hotel,1,2,1,85
City Hotel,0,2,2,83.48
City Hotel,0,2,2,78.2
City Hotel,1,2,2,80.76
City Hotel,0,2,3,74.95
City Hotel,0,2,3,74.95
City Hotel,0,2,3,84.45
City Hotel,1,2,3,116.1
City Hotel,1,2,5,82.95
City Hotel,1,2,5,82.45
City Hotel,1,1,0,91
City Hotel,1,1,0,91
City Hotel,0,1,1,59.6
City Hotel,1,1,2,79
City Hotel,1,1,2,89
City Hotel,1,1,2,85
City Hotel,1,1,2,78.3
City Hotel,1,1,2,54.8
City Hotel,1,1,2,78.3
City Hotel,1,1,2,72.9
City Hotel,1,1,2,87.3
City Hotel,1,1,2,81.9
City Hotel,0,1,2,80.3
City Hotel,1,1,3,75
City Hotel,1,1,3,73.95
City Hotel,0,1,3,65.75
City Hotel,0,1,3,54.24
City Hotel,1,1,3,63.75
City Hotel,1,1,4,90.6
City Hotel,1,1,4,73.95
City Hotel,1,1,4,72.75
City Hotel,1,1,4,92.6
City Hotel,1,1,5,169.17
City Hotel,1,0,1,83.03
City Hotel,1,0,1,67.5
City Hotel,1,0,1,83.03
City Hotel,1,0,2,75
City Hotel,1,0,3,101
City Hotel,1,0,3,98
City Hotel,1,0,3,114.3
City Hotel,1,0,4,81.9
City Hotel,1,0,4,82.45
City Hotel,1,0,4,83.5
City Hotel,0,0,4,75.95
City Hotel,1,0,4,63.75
City Hotel,1,0,4,63.75
City Hotel,1,1,5,68.47
City Hotel,1,2,5,81.9
City Hotel,1,2,5,71.1
City Hotel,1,2,5,81.86
City Hotel,1,0,1,88
City Hotel,1,0,1,81.9
City Hotel,0,0,1,40
City Hotel,0,0,1,40
City Hotel,1,0,2,67.5
City Hotel,1,0,2,67.5
City Hotel,1,0,3,77.5
City Hotel,0,0,3,67.5
City Hotel,0,0,3,96.3
City Hotel,1,0,3,100
City Hotel,1,0,3,85
City Hotel,0,0,3,96.3
City Hotel,1,0,3,77.5
City Hotel,1,0,4,63.75
City Hotel,1,0,4,63.06
City Hotel,1,0,4,63.75
City Hotel,1,0,4,63.75
City Hotel,1,0,4,93.5
City Hotel,0,1,4,53.67
City Hotel,1,1,4,73.95
City Hotel,1,2,5,81.9
City Hotel,1,2,6,63.75
City Hotel,1,0,1,76.5
City Hotel,1,0,1,0
City Hotel,1,0,1,81.9
City Hotel,0,0,1,76.5
City Hotel,1,0,1,81.9
City Hotel,1,0,1,71.1
City Hotel,1,0,1,89
City Hotel,1,0,2,93
City Hotel,0,0,3,67.5
City Hotel,0,0,3,78.3
City Hotel,0,0,3,87.3
City Hotel,0,0,3,87.3
City Hotel,1,0,3,91.8
City Hotel,1,0,3,87.3
City Hotel,0,0,3,89.3
City Hotel,0,0,3,69.5
City Hotel,0,0,3,89.3
City Hotel,1,0,3,98.1
City Hotel,1,0,3,87.3
City Hotel,1,1,3,82.45
City Hotel,1,1,3,51.28
City Hotel,1,1,3,73.95
City Hotel,0,1,3,75.95
City Hotel,0,1,3,69.6
City Hotel,0,1,3,73.95
City Hotel,1,1,3,96
City Hotel,1,2,3,81.9
City Hotel,0,2,3,63.75
City Hotel,1,2,4,88
City Hotel,1,2,5,77.2
City Hotel,1,3,8,118.96
City Hotel,1,6,13,70.46
City Hotel,1,0,1,71.1
City Hotel,1,0,1,97
City Hotel,1,0,2,127
City Hotel,0,0,2,67.5
City Hotel,1,0,2,71.1
City Hotel,0,0,2,78.3
City Hotel,1,0,2,71.1
City Hotel,0,0,2,67.5
City Hotel,1,0,2,97
City Hotel,1,0,2,71.1
City Hotel,0,0,2,67.5
City Hotel,1,0,2,118
City Hotel,1,1,2,76.5
City Hotel,0,1,2,51.97
City Hotel,1,1,2,127
City Hotel,1,1,2,76.5
City Hotel,1,1,2,97
City Hotel,1,1,2,75
City Hotel,0,1,2,78.3
City Hotel,1,1,2,124
City Hotel,1,1,2,97.67
City Hotel,1,1,2,114.3
City Hotel,0,1,2,51.97
City Hotel,1,1,2,124
City Hotel,1,1,2,67.5
City Hotel,1,1,2,80.1
City Hotel,1,1,2,76.5
City Hotel,0,1,2,48.6
City Hotel,1,1,2,95.4
City Hotel,1,1,2,109
City Hotel,1,1,2,78.3
City Hotel,1,1,2,139.05
City Hotel,0,1,2,67.5
City Hotel,0,1,2,48.51
City Hotel,1,2,2,71.1
City Hotel,1,2,2,82.45
City Hotel,1,2,2,76.5
City Hotel,1,2,2,63.75
City Hotel,1,2,2,81.9
City Hotel,1,2,2,82.45
City Hotel,1,2,2,54.09
City Hotel,1,2,2,73.95
City Hotel,1,2,4,103
City Hotel,1,0,1,71.1
City Hotel,1,0,1,71.1
City Hotel,1,1,1,150.3
City Hotel,1,1,1,150.3
City Hotel,1,1,1,71.1
City Hotel,1,1,1,114.3
City Hotel,1,1,1,78.3
City Hotel,1,1,1,72.9
City Hotel,1,1,1,84.55
City Hotel,1,2,1,85.67
City Hotel,0,2,1,78.3
City Hotel,1,2,1,78.3
City Hotel,1,2,1,103
City Hotel,1,2,1,67.5
City Hotel,1,2,1,97
City Hotel,1,2,2,95.4
City Hotel,1,2,2,63.75
City Hotel,1,2,2,63.75
City Hotel,0,2,2,91.45
City Hotel,1,2,3,78.26
City Hotel,0,2,3,45.9
City Hotel,0,2,4,82.45
City Hotel,0,2,5,56.94
City Hotel,0,2,5,58.6
City Hotel,0,2,5,73.95
City Hotel,1,1,0,84
City Hotel,1,1,0,97
City Hotel,1,1,0,97
City Hotel,0,2,0,78.3
City Hotel,1,2,0,103
City Hotel,1,2,1,87.3
City Hotel,0,2,2,63.75
City Hotel,1,2,2,78.49
City Hotel,0,2,2,49.09
City Hotel,1,2,2,67.15
City Hotel,1,2,2,82.45
City Hotel,1,2,2,71.1
City Hotel,0,2,3,82.45
City Hotel,1,2,3,73.95
City Hotel,1,2,3,63.75
City Hotel,1,2,3,63.6
City Hotel,1,2,5,85.38
City Hotel,1,3,5,96.16
City Hotel,1,1,1,76.5
City Hotel,1,1,1,81.9
City Hotel,0,1,1,79
City Hotel,0,1,2,69.53
City Hotel,1,1,2,71.1
City Hotel,0,1,2,69.52
City Hotel,0,1,2,104.4
City Hotel,1,1,2,85
City Hotel,1,1,3,68.4
City Hotel,0,1,4,58.25
City Hotel,1,1,3,95.4
City Hotel,1,1,4,129.95
City Hotel,1,0,1,67.5
City Hotel,1,0,1,76.5
City Hotel,0,0,2,67.5
City Hotel,1,0,3,96.9
City Hotel,1,0,3,78.3
City Hotel,1,0,4,73.95
City Hotel,0,0,4,63.75
City Hotel,1,0,4,73.95
City Hotel,1,0,4,73.95
City Hotel,1,0,4,68.64
City Hotel,1,0,5,128.8
City Hotel,1,0,5,128.8
City Hotel,1,0,5,128.8
City Hotel,1,1,5,98.18
City Hotel,1,2,5,76.48
City Hotel,1,2,9,110.77
City Hotel,1,0,1,97
City Hotel,1,0,1,67.5
City Hotel,0,0,1,67.5
City Hotel,1,0,2,116.1
City Hotel,1,0,2,76.5
City Hotel,1,0,2,116.1
City Hotel,1,0,3,101.1
City Hotel,0,0,3,81.3
City Hotel,1,0,3,73.5
City Hotel,1,0,3,79
City Hotel,1,0,3,62
City Hotel,0,0,3,85.68
City Hotel,1,0,4,83.73
City Hotel,0,0,4,73.95
City Hotel,0,0,4,53.24
City Hotel,0,0,4,68
City Hotel,1,0,4,78.2
City Hotel,1,1,4,79.05
City Hotel,1,1,4,79.05
City Hotel,1,1,4,74.8
City Hotel,0,1,4,68.85
City Hotel,0,2,5,68.85
City Hotel,1,0,1,71.1
City Hotel,0,0,1,67.5
City Hotel,1,0,1,71.1
City Hotel,1,0,1,76.5
City Hotel,0,0,2,67.5
City Hotel,1,0,2,80
City Hotel,1,0,2,127
City Hotel,1,0,2,80
City Hotel,1,0,2,103.95
City Hotel,0,0,2,69.05
City Hotel,0,0,2,69
City Hotel,1,0,2,79
City Hotel,1,0,2,72
City Hotel,1,0,2,80
City Hotel,1,0,2,145
City Hotel,1,0,3,84.3
City Hotel,1,0,3,109
City Hotel,1,0,3,106.8
City Hotel,1,0,3,80
City Hotel,1,1,3,89.46
City Hotel,1,1,3,80
City Hotel,1,1,3,80
City Hotel,1,1,3,70
City Hotel,1,1,3,89.46
City Hotel,1,1,3,80
City Hotel,1,1,3,116.73
City Hotel,0,1,3,73.95
City Hotel,1,1,3,78.41
City Hotel,1,1,3,120.06
City Hotel,0,1,3,88.83
City Hotel,1,1,3,80
City Hotel,1,1,3,80
City Hotel,1,0,3,109
City Hotel,1,0,3,77.85
City Hotel,1,1,3,80
City Hotel,1,1,3,80
City Hotel,1,1,3,97
City Hotel,1,1,3,80
City Hotel,1,1,3,80
City Hotel,1,1,3,70
City Hotel,1,1,3,89.46
City Hotel,1,1,3,12
City Hotel,0,1,3,80.33
City Hotel,1,1,3,89.46
City Hotel,1,1,3,80
City Hotel,1,1,3,80
City Hotel,0,1,3,70.13
City Hotel,1,1,3,80
City Hotel,0,1,3,88.83
City Hotel,1,1,3,12
City Hotel,1,1,3,80
City Hotel,1,1,3,80
City Hotel,0,2,3,73.95
City Hotel,1,2,3,72.12
City Hotel,0,2,3,73.95
City Hotel,1,2,3,195.4
City Hotel,0,2,3,73.95
City Hotel,0,2,3,73.95
City Hotel,1,2,3,72.12
City Hotel,0,2,3,73.95
City Hotel,1,2,5,124.79
City Hotel,0,2,7,85.51
City Hotel,1,0,1,91
City Hotel,1,0,1,62
City Hotel,0,0,2,85.5
City Hotel,0,0,2,76.5
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,1,79
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,97
City Hotel,1,0,2,112.5
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,174.5
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,0,0,2,78.3
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,112.5
City Hotel,1,0,2,94.5
City Hotel,1,0,2,75
City Hotel,1,0,2,112.2
City Hotel,1,0,2,109
City Hotel,0,0,2,78.3
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,162.45
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,0,0,2,87.3
City Hotel,1,0,2,109
City Hotel,1,0,2,189
City Hotel,1,0,2,118
City Hotel,1,0,2,147
City Hotel,1,0,2,75
City Hotel,1,0,2,75
City Hotel,1,1,2,88.2
City Hotel,0,1,2,78.3
City Hotel,1,1,2,131.4
City Hotel,0,1,2,65.45
City Hotel,0,1,2,78.3
City Hotel,1,1,2,78.3
City Hotel,0,1,2,96.3
City Hotel,0,1,2,87.3
City Hotel,1,1,2,88.2
City Hotel,1,1,2,182.7
City Hotel,1,1,2,97
City Hotel,0,2,2,82.45
City Hotel,0,2,2,72.49
City Hotel,0,2,2,72.25
City Hotel,1,2,3,72.25
City Hotel,1,2,3,214.6
City Hotel,1,2,3,212.42
City Hotel,0,2,3,107.25
City Hotel,1,2,4,63.58
City Hotel,1,2,2,124.1
City Hotel,1,2,3,184
City Hotel,1,2,5,76.38
City Hotel,1,0,1,90
City Hotel,1,0,1,78
City Hotel,0,0,1,67.5
City Hotel,1,0,1,78.15
City Hotel,1,1,1,97
City Hotel,1,1,1,109
City Hotel,1,1,1,99
City Hotel,1,1,1,131.4
City Hotel,1,2,1,90
City Hotel,1,2,1,90
City Hotel,1,2,1,78
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,62.8
City Hotel,1,2,1,62.8
City Hotel,1,1,1,141
City Hotel,0,1,1,105.3
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,62.8
City Hotel,1,2,1,70.53
City Hotel,1,2,1,112.5
City Hotel,1,2,1,113.67
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,62.8
City Hotel,1,2,1,70.53
City Hotel,1,2,1,90
City Hotel,1,2,1,70.53
City Hotel,1,2,1,62.8
City Hotel,1,2,1,137.67
City Hotel,1,2,1,70.53
City Hotel,1,2,1,62.8
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,62.8
City Hotel,1,2,1,131.4
City Hotel,1,2,1,78.15
City Hotel,1,2,1,116
City Hotel,1,2,1,70.53
City Hotel,1,2,1,90
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,62.8
City Hotel,1,2,1,62.8
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,1,90
City Hotel,1,2,1,85.5
City Hotel,1,2,1,70.53
City Hotel,1,2,1,70.53
City Hotel,1,2,2,118.58
City Hotel,1,2,2,73.95
City Hotel,1,2,2,124.1
City Hotel,1,2,4,93.5
City Hotel,1,2,4,73.67
City Hotel,0,2,5,74.68
City Hotel,1,2,5,94.7
City Hotel,1,2,5,94.7
City Hotel,1,1,0,129
City Hotel,1,2,0,180
City Hotel,1,2,0,131.4
City Hotel,1,2,0,114.3
City Hotel,1,2,1,78.3
City Hotel,1,2,2,113.6
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,1,2,2,113.6
City Hotel,1,2,2,168.63
City Hotel,1,2,2,75
City Hotel,0,2,2,73.95
City Hotel,1,2,2,86.98
City Hotel,1,2,2,75
City Hotel,1,2,2,97.63
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,1,2,2,113.6
City Hotel,1,2,2,85
City Hotel,0,2,2,56.94
City Hotel,1,2,2,113.6
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,0,2,2,90.95
City Hotel,1,2,2,75
City Hotel,1,2,2,75
City Hotel,0,2,2,73.95
City Hotel,1,2,2,161.5
City Hotel,1,2,2,75
City Hotel,0,2,2,82.45
City Hotel,0,2,3,51.71
City Hotel,0,2,3,110.15
City Hotel,1,2,2,124.1
City Hotel,0,2,3,77.35
City Hotel,1,2,3,124
City Hotel,0,2,4,97.12
City Hotel,0,2,4,88.12
City Hotel,0,2,4,61.41
City Hotel,0,2,5,69.2
City Hotel,0,2,5,86.32
City Hotel,1,2,5,89.74
City Hotel,1,1,0,101
City Hotel,0,1,1,78.15
City Hotel,1,1,1,129
City Hotel,0,1,1,78
City Hotel,1,1,1,129
City Hotel,1,1,1,119
City Hotel,1,1,2,85
City Hotel,1,1,2,63
City Hotel,0,1,2,76.5
City Hotel,1,1,2,102.7
City Hotel,1,1,2,96.3
City Hotel,1,1,2,108
City Hotel,0,1,2,96.3
City Hotel,1,1,3,138.5
City Hotel,0,1,3,97.75
City Hotel,1,1,3,125.8
City Hotel,1,1,3,124.1
City Hotel,1,1,3,83.3
City Hotel,1,1,3,108.8
City Hotel,0,1,3,67.95
City Hotel,0,1,5,76.5
City Hotel,0,1,5,154.7
City Hotel,0,2,5,83.66
City Hotel,1,2,5,83.66
City Hotel,0,2,5,83.66
City Hotel,0,2,5,83.66
City Hotel,1,0,1,135
City Hotel,0,0,1,78.3
City Hotel,0,0,1,0
City Hotel,1,0,1,0
City Hotel,0,0,1,0
City Hotel,1,0,1,101
City Hotel,1,0,1,115.2
City Hotel,1,0,1,131.4
City Hotel,1,0,2,89
City Hotel,1,0,2,88.2
City Hotel,1,0,2,89
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,129
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,90
City Hotel,1,0,3,131.4
City Hotel,1,0,3,131.4
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,99
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,76.05
City Hotel,1,0,3,88.2
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,90
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,115.2
City Hotel,1,0,3,129
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,3,90
City Hotel,1,0,3,90
City Hotel,1,0,3,125
City Hotel,1,0,3,125
City Hotel,1,0,4,277.5
City Hotel,1,0,4,88.5
City Hotel,1,0,5,129
City Hotel,0,0,5,77.35
City Hotel,0,2,5,87.31
City Hotel,0,2,5,111.72
City Hotel,1,2,7,158.22
City Hotel,1,0,4,95.7
City Hotel,1,0,1,126.9
City Hotel,1,0,1,101
City Hotel,1,0,1,112.5
City Hotel,1,0,1,126.9
City Hotel,1,0,1,89
City Hotel,1,0,2,92.7
City Hotel,1,0,2,99
City Hotel,0,0,2,89.3
City Hotel,0,0,2,89.3
City Hotel,1,0,2,139
City Hotel,1,0,2,117
City Hotel,1,0,1,101
City Hotel,1,0,2,101.7
City Hotel,1,0,2,171
City Hotel,1,0,2,99
City Hotel,1,0,3,121.8
City Hotel,0,0,3,81.5
City Hotel,0,0,3,81.5
City Hotel,1,0,3,60
City Hotel,1,0,3,99.3
City Hotel,0,0,3,75.1
City Hotel,1,0,4,145.35
City Hotel,1,0,4,145.35
City Hotel,1,0,4,88.83
City Hotel,0,0,4,65.42
City Hotel,0,0,4,158.83
City Hotel,0,0,4,88.7
City Hotel,1,0,4,102.15
City Hotel,1,0,4,112.95
City Hotel,1,0,4,88.83
City Hotel,1,0,4,182
City Hotel,1,1,4,97.75
City Hotel,1,2,4,127.8
City Hotel,1,2,4,125.1
City Hotel,0,2,5,75.99
City Hotel,0,2,5,75
City Hotel,1,2,4,125.1
City Hotel,0,2,5,89.31
City Hotel,1,0,1,115.2
City Hotel,1,0,1,115.2
City Hotel,1,0,1,159
City Hotel,1,0,1,115.2
City Hotel,1,0,1,88.2
City Hotel,1,0,1,131.4
City Hotel,1,0,1,99
City Hotel,1,0,1,88.2
City Hotel,1,0,2,140.4
City Hotel,1,0,2,140.4
City Hotel,1,0,2,134
City Hotel,1,0,2,144.9
City Hotel,1,0,2,143.1
City Hotel,1,0,3,105.3
City Hotel,1,0,3,159.3
City Hotel,0,0,3,85.5
City Hotel,1,0,3,125.1
City Hotel,0,0,3,85.5
City Hotel,1,0,3,133.8
City Hotel,0,0,3,105.3
City Hotel,1,0,3,159
City Hotel,1,0,3,133.8
City Hotel,1,0,3,114.3
City Hotel,0,0,3,101.5
City Hotel,1,0,3,126.9
City Hotel,1,0,3,112.2
City Hotel,1,0,3,147.67
City Hotel,1,0,3,183.67
City Hotel,1,0,3,96.3
City Hotel,1,0,3,105.3
City Hotel,1,0,3,171.67
City Hotel,0,1,3,70.03
City Hotel,1,1,3,113.85
City Hotel,1,1,3,62.18
City Hotel,0,1,3,70.03
City Hotel,1,1,3,90.95
City Hotel,0,1,3,99.45
City Hotel,0,1,3,99.45
City Hotel,1,1,3,124.65
City Hotel,1,1,3,106.2
City Hotel,1,1,3,90.95
City Hotel,0,1,3,64.98
City Hotel,0,1,3,99.45
City Hotel,1,1,3,90.95
City Hotel,0,1,3,64.98
City Hotel,1,1,3,99.45
City Hotel,0,1,3,70.03
City Hotel,0,2,3,120
City Hotel,1,2,3,157.25
City Hotel,1,2,3,97.75
City Hotel,0,2,3,120
City Hotel,1,2,3,157.25
City Hotel,0,1,3,108.5
City Hotel,1,1,3,93.6
City Hotel,0,1,3,89.75
City Hotel,1,1,3,99.45
City Hotel,0,1,3,99.45
City Hotel,1,0,1,5400
City Hotel,1,0,1,143.1
City Hotel,1,0,2,159.3
City Hotel,1,0,1,143.1
City Hotel,1,0,1,159.3
City Hotel,1,0,2,140.4
City Hotel,1,0,2,159.3
City Hotel,1,0,2,149.4
City Hotel,1,0,2,140.4
City Hotel,0,1,2,85.5
City Hotel,1,1,2,59.5
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,0,1,2,95.25
City Hotel,1,1,2,130
City Hotel,1,1,2,85.5
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,0,1,2,96.3
City Hotel,0,1,2,85.5
City Hotel,1,1,2,85.5
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,165.67
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,100
City Hotel,1,1,2,105.3
City Hotel,1,1,2,105.3
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,76.05
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,100
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,105.3
City Hotel,1,1,2,93.3
City Hotel,1,1,2,168.3
City Hotel,1,1,2,168.3
City Hotel,1,1,2,201.95
City Hotel,1,1,2,115.2
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,0,1,2,85.5
City Hotel,1,1,2,100
City Hotel,1,1,2,130
City Hotel,1,1,2,106.2
City Hotel,1,1,2,105.3
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,0,1,2,96.3
City Hotel,0,1,2,105.3
City Hotel,1,1,2,100
City Hotel,0,1,2,65.83
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,105
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,137.4
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,130
City Hotel,1,1,2,100
City Hotel,1,1,2,100
City Hotel,0,1,2,96.3
City Hotel,1,1,2,185.67
City Hotel,1,2,2,148.13
City Hotel,1,2,2,74.8
City Hotel,1,2,2,59.5
City Hotel,0,2,2,79.8
City Hotel,1,2,2,59.5
City Hotel,1,2,2,65
City Hotel,1,2,2,65
City Hotel,1,2,2,161
City Hotel,1,2,2,88.83
City Hotel,0,2,2,78.42
City Hotel,1,2,2,65
City Hotel,1,2,2,65
City Hotel,1,2,2,65
City Hotel,0,2,2,79.8
City Hotel,1,2,2,65
City Hotel,1,2,2,74.8
City Hotel,1,2,2,134.1
City Hotel,1,2,2,63
City Hotel,1,2,2,106.2
City Hotel,1,2,2,65
City Hotel,1,4,9,152.7
City Hotel,1,4,10,170.61
City Hotel,1,2,4,90.24
City Hotel,1,2,4,155
City Hotel,1,1,1,182
City Hotel,1,1,1,96
City Hotel,1,1,1,159.3
City Hotel,0,1,1,85.5
City Hotel,1,1,1,96
City Hotel,1,1,1,96
City Hotel,1,1,1,96
City Hotel,1,1,1,116.1
City Hotel,1,1,1,96
City Hotel,1,1,1,96
City Hotel,1,1,1,96
City Hotel,1,1,1,96
City Hotel,1,1,1,121.5
City Hotel,1,1,1,96
City Hotel,1,1,1,96
City Hotel,0,2,1,90.3
City Hotel,1,2,1,100.81
City Hotel,1,2,1,76.16
City Hotel,1,2,1,100
City Hotel,1,2,1,76.16
City Hotel,1,2,1,100
City Hotel,1,2,1,100
City Hotel,1,2,1,100
City Hotel,1,2,1,144.33
City Hotel,1,2,1,100
City Hotel,1,2,1,100
City Hotel,1,2,1,72.08
City Hotel,1,2,1,100.81
City Hotel,1,2,1,76.16
City Hotel,1,2,1,100
City Hotel,1,2,1,100
City Hotel,1,2,1,100
City Hotel,1,2,1,100
City Hotel,1,2,1,144.33
City Hotel,1,2,1,224.33
City Hotel,1,2,1,100
City Hotel,1,2,2,179.5
City Hotel,1,2,2,148.5
City Hotel,1,2,2,95.2
City Hotel,1,2,2,172
City Hotel,1,2,2,136
